id,postcode,locality,state,long,lat
7023,3682,BORALMA,VIC,146.428656,-36.174271
7024,3682,LILLIPUT,VIC,146.428656,-36.174271
7025,3682,NORONG,VIC,146.428656,-36.174271
7026,3682,SPRINGHURST,VIC,146.428656,-36.174271
7027,3683,CHILTERN,VIC,146.604622,-36.180787
7028,3683,CHILTERN VALLEY,VIC,146.604622,-36.180787
7029,3683,CORNISHTOWN,VIC,146.604622,-36.180787
7030,3683,INDIGO,VIC,146.604622,-36.180787
7031,3685,BOORHAMAN NORTH,VIC,146.470638,-36.056449
7032,3685,BRIMIN,VIC,146.470638,-36.056449
7033,3685,BROWNS PLAINS,VIC,146.470638,-36.056449
20921,3685,CARLYLE,VIC,146.4848179,-36.00913619
7034,3685,DUGAYS BRIDGE,VIC,146.470638,-36.056449
7035,3685,GOORAMADDA,VIC,146.470638,-36.056449
7036,3685,GREAT SOUTHERN,VIC,146.470638,-36.056449
7037,3685,LAKE MOODEMERE,VIC,146.470638,-36.056449
7038,3685,NORONG CENTRAL,VIC,146.470638,-36.056449
7039,3685,PRENTICE NORTH,VIC,146.470638,-36.056449
7040,3685,RUTHERGLEN,VIC,146.470638,-36.056449
7041,3687,CARLYLE,VIC,146.415927,-36.018771
7042,3687,WAHGUNYAH,VIC,146.415927,-36.018771
7043,3688,BARNAWARTHA,VIC,146.717193,-36.119195
7044,3688,BARNAWARTHA NORTH,VIC,146.717193,-36.119195
7045,3688,INDIGO UPPER,VIC,146.717193,-36.119195
7046,3688,INDIGO VALLEY,VIC,146.717193,-36.119195
7047,3689,WODONGA,VIC,144.989793,-37.67576
7048,3690,WEST WODONGA,VIC,146.864361,-36.135717
7049,3690,WODONGA,VIC,146.864361,-36.135717
7050,3690,WODONGA PLAZA,VIC,146.864361,-36.135717
7051,3691,ALLANS FLAT,VIC,147.880991,-36.027154
20922,3691,BANDIANA,VIC,146.9307559,-36.13591208
7052,3691,BARANDUDA,VIC,147.880991,-36.027154
20923,3691,BARNAWARTHA NORTH,VIC,146.7480309,-36.08708986
7053,3691,BELLBRIDGE,VIC,147.880991,-36.027154
7054,3691,BERRINGAMA,VIC,147.880991,-36.027154
7055,3691,BETHANGA,VIC,147.880991,-36.027154
7056,3691,BONEGILLA,VIC,147.880991,-36.027154
7057,3691,BUNGIL,VIC,147.880991,-36.027154
7058,3691,CASTLE CREEK,VIC,147.880991,-36.027154
7059,3691,CORAL BANK,VIC,147.880991,-36.027154
7060,3691,DEDERANG,VIC,147.880991,-36.027154
7061,3691,EBDEN,VIC,147.880991,-36.027154
7062,3691,GATEWAY ISLAND,VIC,147.880991,-36.027154
7063,3691,GLEN CREEK,VIC,147.880991,-36.027154
7064,3691,GUNDOWRING,VIC,147.880991,-36.027154
7065,3691,HUME WEIR,VIC,147.880991,-36.027154
7066,3691,HUON CREEK,VIC,147.880991,-36.027154
7067,3691,KANCOONA,VIC,147.880991,-36.027154
7068,3691,KANCOONA SOUTH,VIC,147.880991,-36.027154
7069,3691,KERGUNYAH,VIC,147.880991,-36.027154
20924,3691,KERGUNYAH SOUTH,VIC,147.0284111,-36.42880742
7070,3691,KIEWA,VIC,147.880991,-36.027154
7071,3691,KILLARA,VIC,147.880991,-36.027154
7072,3691,LENEVA,VIC,147.880991,-36.027154
7073,3691,LONE PINE,VIC,147.880991,-36.027154
7074,3691,LUCYVALE,VIC,147.880991,-36.027154
7075,3691,MONGANS BRIDGE,VIC,147.880991,-36.027154
7076,3691,MOUNT ALFRED,VIC,147.880991,-36.027154
20926,3691,OSBORNES FLAT,VIC,146.9091366,-36.32062937
7077,3691,RUNNING CREEK,VIC,147.880991,-36.027154
7078,3691,STAGHORN FLAT,VIC,147.880991,-36.027154
7079,3691,TALGARNO,VIC,147.880991,-36.027154
7080,3691,TANGAMBALANGA,VIC,147.880991,-36.027154
7081,3691,THOLOGOLONG,VIC,147.880991,-36.027154
7082,3691,UPPER GUNDOWRING,VIC,147.880991,-36.027154
7083,3691,WODONGA FORWARD,VIC,147.880991,-36.027154
7084,3694,BANDIANA,VIC,146.919493,-36.150678
7085,3694,BANDIANA MILPO,VIC,146.919493,-36.150678
7086,3695,CHARLEROI,VIC,147.123674,-36.304285
7087,3695,HUON,VIC,147.123674,-36.304285
7088,3695,RED BLUFF,VIC,147.123674,-36.304285
7089,3695,SANDY CREEK,VIC,147.123674,-36.304285
7090,3697,TAWONGA,VIC,147.17925,-36.68753
7091,3698,TAWONGA SOUTH,VIC,147.149468,-36.722034
7092,3699,BOGONG,VIC,147.299257,-36.844307
7093,3699,FALLS CREEK,VIC,147.299257,-36.844307
7094,3699,MOUNT BEAUTY,VIC,147.299257,-36.844307
20927,3699,NELSE,VIC,147.3656102,-36.83390754
7095,3700,BULLIOH,VIC,147.35527,-36.335898
20928,3700,GEORGES CREEK,VIC,147.2581548,-36.15063277
7096,3700,JARVIS CREEK,VIC,147.35527,-36.335898
7097,3700,TALLANGATTA,VIC,147.35527,-36.335898
7098,3700,TALLANGATTA EAST,VIC,147.35527,-36.335898
7099,3701,DARTMOUTH,VIC,147.476819,-36.638769
7100,3701,ESKDALE,VIC,147.476819,-36.638769
7101,3701,FERNVALE,VIC,147.476819,-36.638769
7102,3701,GRANITE FLAT,VIC,147.476819,-36.638769
7103,3701,GRANYA,VIC,147.476819,-36.638769
7104,3701,MITTA MITTA,VIC,147.476819,-36.638769
20929,3701,OLD TALLANGATTA,VIC,147.249954,-36.20193851
7105,3701,SHELLEY,VIC,147.476819,-36.638769
20930,3701,TALLANDOON,VIC,147.2207049,-36.40132656
20931,3701,TALLANGATTA SOUTH,VIC,147.2815733,-36.32413828
7106,3701,TALLANGATTA VALLEY,VIC,147.476819,-36.638769
7107,3704,KOETONG,VIC,147.49344,-36.132613
7108,3705,CUDGEWA,VIC,147.769911,-36.322884
7109,3705,NARIEL VALLEY,VIC,147.769911,-36.322884
7110,3707,BIGGARA,VIC,148.037958,-36.586316
7112,3707,COLAC COLAC,VIC,148.037958,-36.586316
7113,3707,CORRYONG,VIC,148.037958,-36.586316
20932,3707,NARIEL VALLEY,VIC,147.9286148,-36.58238379
7114,3707,THOWGLA VALLEY,VIC,148.037958,-36.586316
20933,3707,TOM GROGGIN,VIC,148.0805746,-36.59561902
7115,3707,TOWONG,VIC,148.037958,-36.586316
7116,3707,TOWONG UPPER,VIC,148.037958,-36.586316
7117,3708,TINTALDRA,VIC,147.942058,-36.070928
7118,3709,BURROWYE,VIC,147.667373,-36.035908
7119,3709,GUYS FOREST,VIC,147.667373,-36.035908
20934,3709,MOUNT ALFRED,VIC,147.6313053,-36.00067772
20935,3709,PINE MOUNTAIN,VIC,147.8327575,-36.01189247
7120,3709,WALWA,VIC,147.667373,-36.035908
7121,3711,BUXTON,VIC,145.682161,-37.41047
7122,3712,RUBICON,VIC,145.839057,-37.3209
7123,3712,THORNTON,VIC,145.839057,-37.3209
7124,3713,EILDON,VIC,145.90623,-37.241527
7125,3713,LAKE EILDON,VIC,145.90623,-37.241527
20936,3713,TAYLOR BAY,VIC,145.880225,-37.20794843
7126,3714,ACHERON,VIC,145.687889,-37.210538
7127,3714,ALEXANDRA,VIC,145.687889,-37.210538
7128,3714,CATHKIN,VIC,145.687889,-37.210538
7129,3714,CRYSTAL CREEK,VIC,145.687889,-37.210538
20937,3714,DEVILS RIVER,VIC,145.8060118,-37.18897433
7130,3714,FAWCETT,VIC,145.687889,-37.210538
7131,3714,KORIELLA,VIC,145.687889,-37.210538
20938,3714,MAINTONGOON,VIC,145.7781021,-37.13112911
7132,3714,TAGGERTY,VIC,145.687889,-37.210538
20939,3714,WHANREGARWEN,VIC,145.6196525,-37.2189348
7133,3715,ANCONA,VIC,145.739419,-36.985747
6851,3715,MERTON,VIC,145.739419,-36.985747
6852,3715,WOODFIELD,VIC,145.739419,-36.985747
6853,3717,FLOWERDALE,VIC,145.435776,-37.286611
6854,3717,GHIN GHIN,VIC,145.435776,-37.286611
6855,3717,GLENBURN,VIC,145.435776,-37.286611
6856,3717,HOMEWOOD,VIC,145.435776,-37.286611
6857,3717,KILLINGWORTH,VIC,145.435776,-37.286611
6858,3717,LIMESTONE,VIC,145.435776,-37.286611
6859,3717,MURRINDINDI,VIC,145.435776,-37.286611
6860,3717,YEA,VIC,145.435776,-37.286611
6861,3718,MOLESWORTH,VIC,145.54096,-37.144067
6862,3719,GOBUR,VIC,145.608491,-37.041215
6863,3719,KANUMBRA,VIC,145.608491,-37.041215
6864,3719,TERIP TERIP,VIC,145.608491,-37.041215
6865,3719,YARCK,VIC,145.608491,-37.041215
6866,3720,BONNIE DOON,VIC,145.850304,-37.017241
6867,3722,BARWITE,VIC,146.253268,-37.202634
6868,3722,MANSFIELD,VIC,146.253268,-37.202634
6869,3722,MIRIMBAH,VIC,146.253268,-37.202634
6870,3723,ARCHERTON,VIC,146.256507,-36.894465
6871,3723,BARJARG,VIC,146.256507,-36.894465
6872,3723,BOOROLITE,VIC,146.256507,-36.894465
6873,3723,BRIDGE CREEK,VIC,146.256507,-36.894465
6874,3723,DELATITE,VIC,146.256507,-36.894465
20940,3723,ENOCHS POINT,VIC,146.1186202,-37.41855045
6875,3723,GAFFNEYS CREEK,VIC,146.256507,-36.894465
6876,3723,GOUGHS BAY,VIC,146.256507,-36.894465
6877,3723,HOWES CREEK,VIC,146.256507,-36.894465
6878,3723,HOWQUA,VIC,146.256507,-36.894465
6879,3723,HOWQUA HILLS,VIC,146.256507,-36.894465
6880,3723,HOWQUA INLET,VIC,146.256507,-36.894465
6881,3723,JAMIESON,VIC,146.256507,-36.894465
6882,3723,KEVINGTON,VIC,146.256507,-36.894465
20941,3723,KNOCKWOOD,VIC,146.2594778,-37.42570709
6883,3723,MACS COVE,VIC,146.256507,-36.894465
6884,3723,MAINDAMPLE,VIC,146.256507,-36.894465
6885,3723,MATLOCK,VIC,146.256507,-36.894465
6886,3723,MERRIJIG,VIC,146.256507,-36.894465
6887,3723,MOUNT BULLER,VIC,146.256507,-36.894465
6888,3723,MOUNTAIN BAY,VIC,146.256507,-36.894465
6889,3723,NILLAHCOOTIE,VIC,146.256507,-36.894465
6890,3723,PIRIES,VIC,146.256507,-36.894465
6891,3723,SAWMILL SETTLEMENT,VIC,146.256507,-36.894465
6892,3723,TOLMIE,VIC,146.256507,-36.894465
6893,3723,WOODS POINT,VIC,146.256507,-36.894465
6894,3724,MANSFIELD,VIC,146.076832,-37.053108
6895,3725,BOXWOOD,VIC,145.937326,-36.414359
6896,3725,CHESNEY VALE,VIC,145.937326,-36.414359
6897,3725,GOORAMBAT,VIC,145.937326,-36.414359
6898,3725,MAJOR PLAINS,VIC,145.937326,-36.414359
6899,3725,STEWARTON,VIC,145.937326,-36.414359
6900,3726,BUNGEET,VIC,145.960209,-36.332254
6901,3726,BUNGEET WEST,VIC,145.960209,-36.332254
6902,3726,DEVENISH,VIC,145.960209,-36.332254
6903,3726,THOONA,VIC,145.960209,-36.332254
6904,3727,ALMONDS,VIC,145.957776,-36.242443
6905,3727,LAKE ROWAN,VIC,145.957776,-36.242443
6906,3727,PELLUEBLA,VIC,145.957776,-36.242443
6907,3727,ST JAMES,VIC,145.957776,-36.242443
6908,3727,WAGGARANDALL,VIC,145.957776,-36.242443
6909,3727,YUNDOOL,VIC,145.957776,-36.242443
6910,3728,BOOMAHNOOMOONAH,VIC,145.959015,-36.148922
6911,3728,TUNGAMAH,VIC,145.959015,-36.148922
6912,3728,WILBY,VIC,145.959015,-36.148922
6913,3728,YOUARANG,VIC,145.959015,-36.148922
6914,3730,BATHUMI,VIC,145.974755,-36.051782
6915,3730,BOOSEY,VIC,145.974755,-36.051782
6916,3730,BUNDALONG,VIC,145.974755,-36.051782
6917,3730,BUNDALONG SOUTH,VIC,145.974755,-36.051782
20942,3730,BURRAMINE,VIC,145.882739,-36.00973295
20943,3730,BURRAMINE SOUTH,VIC,145.856688,-36.07318482
6918,3730,ESMOND,VIC,145.974755,-36.051782
6919,3730,TELFORD,VIC,145.974755,-36.051782
6920,3730,YARRAWONGA,VIC,145.974755,-36.051782
6921,3730,YARRAWONGA SOUTH,VIC,145.974755,-36.051782
6922,3732,MOYHU,VIC,146.313751,-36.686814
6923,3732,MYRRHEE,VIC,146.313751,-36.686814
6924,3733,WHITFIELD,VIC,146.316338,-36.812087
6925,3735,BOWMANS FOREST,VIC,146.603574,-36.515712
6926,3735,WHOROULY,VIC,146.603574,-36.515712
6927,3735,WHOROULY EAST,VIC,146.603574,-36.515712
6928,3735,WHOROULY SOUTH,VIC,146.603574,-36.515712
6929,3736,MYRTLEFORD,VIC,146.479489,-36.455136
6930,3737,ABBEYARD,VIC,146.82759,-36.554037
6931,3737,BARWIDGEE,VIC,146.82759,-36.554037
6932,3737,BUFFALO RIVER,VIC,146.82759,-36.554037
6933,3737,DANDONGADALE,VIC,146.82759,-36.554037
6934,3737,GAPSTED,VIC,146.82759,-36.554037
20944,3737,HAVILAH,VIC,146.8967591,-36.623195
6935,3737,HAVILLAH,VIC,146.82759,-36.554037
6936,3737,MERRIANG,VIC,146.82759,-36.554037
6937,3737,MERRIANG SOUTH,VIC,146.82759,-36.554037
6938,3737,MUDGEGONGA,VIC,146.82759,-36.554037
6939,3737,MYRTLEFORD,VIC,146.82759,-36.554037
6940,3737,NUG NUG,VIC,146.82759,-36.554037
6941,3737,ROSEWHITE,VIC,146.82759,-36.554037
20945,3737,SELWYN,VIC,146.9999008,-37.06713454
20946,3737,WONNANGATTA,VIC,146.8156764,-37.13823976
6942,3738,OVENS,VIC,146.75397,-36.587922
6943,3739,EUROBIN,VIC,146.864194,-36.641016
6944,3740,BUCKLAND,VIC,146.834561,-36.731686
6945,3740,MOUNT BUFFALO,VIC,146.834561,-36.731686
6946,3740,POREPUNKAH,VIC,146.834561,-36.731686
6947,3741,BRIGHT,VIC,147.063163,-36.962316
6948,3741,FREEBURGH,VIC,147.063163,-36.962316
6949,3741,GERMANTOWN,VIC,147.063163,-36.962316
6950,3741,HARRIETVILLE,VIC,147.063163,-36.962316
6951,3741,HOTHAM HEIGHTS,VIC,147.063163,-36.962316
6952,3741,MOUNT HOTHAM,VIC,147.063163,-36.962316
6953,3741,SMOKO,VIC,147.063163,-36.962316
6954,3744,WANDILIGONG,VIC,146.95979,-36.788479
6955,3746,ELDORADO,VIC,146.51767,-36.31396
6956,3747,BAARMUTHA,VIC,146.725705,-36.361056
6957,3747,BEECHWORTH,VIC,146.725705,-36.361056
6958,3747,HURDLE FLAT,VIC,146.725705,-36.361056
6959,3747,MURMUNGEE,VIC,146.725705,-36.361056
6960,3747,SILVER CREEK,VIC,146.725705,-36.361056
6961,3747,STANLEY,VIC,146.725705,-36.361056
6962,3747,WOOLSHED,VIC,146.725705,-36.361056
6963,3747,WOORAGEE,VIC,146.725705,-36.361056
20947,3749,BRUARONG,VIC,146.8638108,-36.42031113
6964,3749,YACKANDANDAH,VIC,146.842075,-36.357399
6965,3750,WOLLERT,VIC,145.005578,-37.596078
6966,3751,WOODSTOCK,VIC,145.052904,-37.554655
6967,3752,MORANG SOUTH,VIC,145.074353,-37.619102
6968,3752,SOUTH MORANG,VIC,145.074353,-37.619102
6969,3753,BEVERIDGE,VIC,144.959512,-37.476474
6970,3754,DOREEN,VIC,145.112985,-37.593554
6971,3754,MERNDA,VIC,145.112985,-37.593554
6972,3755,YAN YEAN,VIC,145.142035,-37.563905
6973,3756,CHINTIN,VIC,144.956641,-37.41233
6974,3756,DARRAWEIT GUIM,VIC,144.956641,-37.41233
6975,3756,HIDDEN VALLEY,VIC,144.956641,-37.41233
6976,3756,UPPER PLENTY,VIC,144.956641,-37.41233
6977,3756,WALLAN,VIC,144.956641,-37.41233
6978,3756,WALLAN EAST,VIC,144.956641,-37.41233
6979,3757,BRUCES CREEK,VIC,145.182221,-37.469784
6980,3757,EDEN PARK,VIC,145.182221,-37.469784
6981,3757,HUMEVALE,VIC,145.182221,-37.469784
6982,3757,KINGLAKE CENTRAL,VIC,145.182221,-37.469784
6983,3757,KINGLAKE WEST,VIC,145.182221,-37.469784
6984,3757,PHEASANT CREEK,VIC,145.182221,-37.469784
6985,3757,WHITTLESEA,VIC,145.182221,-37.469784
6986,3758,HEATHCOTE JUNCTION,VIC,145.052552,-37.354647
6987,3758,WANDONG,VIC,145.052552,-37.354647
6988,3759,PANTON HILL,VIC,145.247277,-37.650385
6989,3760,SMITHS GULLY,VIC,145.288073,-37.624929
6990,3761,ST ANDREWS,VIC,145.292381,-37.585625
6991,3762,BYLANDS,VIC,144.936707,-37.354143
6992,3763,KINGLAKE,VIC,145.353378,-37.521863
8960,3763,MOUNT SLIDE,VIC,145.353378,-37.521863
8961,3764,FORBES,VIC,144.900644,-37.263736
8962,3764,GLENAROUA,VIC,144.900644,-37.263736
8963,3764,HIGH CAMP,VIC,144.900644,-37.263736
8964,3764,KILMORE,VIC,144.900644,-37.263736
8965,3764,KILMORE EAST,VIC,144.900644,-37.263736
8966,3764,MORANDING,VIC,144.900644,-37.263736
8967,3764,TANTARABOO,VIC,144.900644,-37.263736
8968,3764,WILLOWMAVIN,VIC,144.900644,-37.263736
8969,3765,MONTROSE,VIC,145.346621,-37.814771
8970,3766,KALORAMA,VIC,145.384955,-37.817818
8971,3767,MOUNT DANDENONG,VIC,145.347505,-37.839387
8972,3770,COLDSTREAM,VIC,145.416004,-37.708784
8973,3770,GRUYERE,VIC,145.416004,-37.708784
8974,3770,YERING,VIC,145.416004,-37.708784
8975,3775,CHRISTMAS HILLS,VIC,145.365993,-37.642852
8976,3775,DIXONS CREEK,VIC,145.365993,-37.642852
8977,3775,STEELS CREEK,VIC,145.365993,-37.642852
8978,3775,TARRAWARRA,VIC,145.365993,-37.642852
8979,3775,YARRA GLEN,VIC,145.365993,-37.642852
8980,3777,BADGER CREEK,VIC,145.513804,-37.606088
8981,3777,CASTELLA,VIC,145.513804,-37.606088
8982,3777,CHUM CREEK,VIC,145.513804,-37.606088
8983,3777,HEALESVILLE,VIC,145.513804,-37.606088
8984,3777,HEALESVILLE MAIN STREET,VIC,145.513804,-37.606088
8985,3777,HEALESVILLE POST SHOP,VIC,145.513804,-37.606088
8986,3777,MOUNT TOOLEBEWONG,VIC,145.513804,-37.606088
8987,3777,TOOLANGI,VIC,145.513804,-37.606088
8988,3778,FERNSHAW,VIC,145.623011,-37.537492
8989,3778,NARBETHONG,VIC,145.623011,-37.537492
8990,3779,CAMBARVILLE,VIC,145.784751,-37.539267
8991,3779,MARYSVILLE,VIC,145.784751,-37.539267
8992,3781,COCKATOO,VIC,145.487862,-37.938471
8993,3781,MOUNT BURNETT,VIC,145.487862,-37.938471
8994,3781,NANGANA,VIC,145.487862,-37.938471
8995,3782,AVONSLEIGH,VIC,145.433024,-37.938068
8996,3782,CLEMATIS,VIC,145.433024,-37.938068
8997,3782,EMERALD,VIC,145.433024,-37.938068
8998,3782,MACCLESFIELD,VIC,145.433024,-37.938068
8999,3783,GEMBROOK,VIC,145.596576,-37.947379
9000,3785,TREMONT,VIC,145.316734,-37.885138
9001,3786,FERNY CREEK,VIC,145.332431,-37.878188
9002,3787,SASSAFRAS,VIC,145.350888,-37.866786
9003,3787,SASSAFRAS GULLY,VIC,145.350888,-37.866786
9004,3788,OLINDA,VIC,145.377128,-37.848036
9005,3789,SHERBROOKE,VIC,145.357336,-37.889767
9006,3791,KALLISTA,VIC,145.379622,-37.896917
9007,3792,THE PATCH,VIC,145.405388,-37.89424
9008,3793,MONBULK,VIC,145.429715,-37.874533
9009,3795,SILVAN,VIC,145.430311,-37.836663
9010,3796,MOUNT EVELYN,VIC,145.384922,-37.786977
9011,3797,GILDEROY,VIC,145.786343,-37.867809
9012,3797,GLADYSDALE,VIC,145.786343,-37.867809
9013,3797,POWELLTOWN,VIC,145.786343,-37.867809
9014,3797,THREE BRIDGES,VIC,145.786343,-37.867809
9015,3797,YARRA JUNCTION,VIC,145.786343,-37.867809
9016,3799,BIG PATS CREEK,VIC,145.818512,-37.727566
9017,3799,EAST WARBURTON,VIC,145.818512,-37.727566
9018,3799,MCMAHONS CREEK,VIC,145.818512,-37.727566
9019,3799,MILLGROVE,VIC,145.818512,-37.727566
9020,3799,REEFTON,VIC,145.818512,-37.727566
9021,3799,WARBURTON,VIC,145.818512,-37.727566
9022,3799,WESBURN,VIC,145.818512,-37.727566
9023,3800,MONASH UNIVERSITY,VIC,145.134935,-37.910545
9024,3802,ENDEAVOUR HILLS,VIC,145.255599,-37.971763
9025,3803,HALLAM,VIC,145.265524,-38.009435
9026,3804,NARRE WARREN EAST,VIC,145.325994,-37.980059
9027,3804,NARRE WARREN NORTH,VIC,145.325994,-37.980059
9028,3805,FOUNTAIN GATE,VIC,145.304198,-38.037026
9029,3805,NARRE WARREN,VIC,145.304198,-38.037026
9030,3805,NARRE WARREN SOUTH,VIC,145.304198,-38.037026
9031,3806,BERWICK,VIC,145.349488,-38.025018
9032,3806,HARKAWAY,VIC,145.349488,-38.025018
9033,3807,BEACONSFIELD,VIC,145.371635,-38.048316
9034,3807,GUYS HILL,VIC,145.371635,-38.048316
9035,3808,BEACONSFIELD UPPER,VIC,145.42327,-38.002518
9036,3808,DEWHURST,VIC,145.42327,-38.002518
9037,3809,OFFICER,VIC,145.406887,-38.069094
9038,3809,OFFICER SOUTH,VIC,145.406887,-38.069094
9039,3810,PAKENHAM,VIC,145.472514,-38.04658
9040,3810,PAKENHAM SOUTH,VIC,145.472514,-38.04658
9041,3810,PAKENHAM UPPER,VIC,145.472514,-38.04658
9042,3810,RYTHDALE,VIC,145.472514,-38.04658
9043,3812,MARYKNOLL,VIC,145.565304,-38.070135
9044,3812,NAR NAR GOON,VIC,145.565304,-38.070135
9045,3812,NAR NAR GOON NORTH,VIC,145.565304,-38.070135
9046,3813,TYNONG,VIC,145.634339,-38.064252
9047,3813,TYNONG NORTH,VIC,145.634339,-38.064252
9048,3814,CORA LYNN,VIC,145.669112,-38.10718
9049,3814,GARFIELD,VIC,145.669112,-38.10718
9050,3814,GARFIELD NORTH,VIC,145.669112,-38.10718
9051,3814,VERVALE,VIC,145.669112,-38.10718
9052,3815,BUNYIP,VIC,145.726311,-38.01378
9053,3815,BUNYIP NORTH,VIC,145.726311,-38.01378
9054,3815,IONA,VIC,145.726311,-38.01378
9055,3815,TONIMBUK,VIC,145.726311,-38.01378
9056,3816,LABERTOUCHE,VIC,145.787991,-38.043542
9057,3816,LONGWARRY,VIC,145.787991,-38.043542
9058,3816,LONGWARRY NORTH,VIC,145.787991,-38.043542
9059,3816,MODELLA,VIC,145.787991,-38.043542
9060,3818,ATHLONE,VIC,145.867337,-38.096289
9061,3818,DROUIN,VIC,145.867337,-38.096289
9062,3818,DROUIN EAST,VIC,145.867337,-38.096289
9063,3818,DROUIN SOUTH,VIC,145.867337,-38.096289
9064,3818,DROUIN WEST,VIC,145.867337,-38.096289
9065,3818,HALLORA,VIC,145.867337,-38.096289
9066,3818,JINDIVICK,VIC,145.867337,-38.096289
9067,3818,RIPPLEBROOK,VIC,145.867337,-38.096289
9068,3818,TARAGO,VIC,145.867337,-38.096289
9069,3820,BONA VISTA,VIC,145.922212,-38.207476
9070,3820,LILLICO,VIC,145.922212,-38.207476
9071,3820,WARRAGUL,VIC,145.922212,-38.207476
9072,3821,BRANDY CREEK,VIC,145.945214,-37.919937
20948,3821,BRAVINGTON,VIC,145.9226127,-38.08301804
9073,3821,BULN BULN,VIC,145.945214,-37.919937
9074,3821,BULN BULN EAST,VIC,145.945214,-37.919937
9075,3821,CROSSOVER,VIC,145.945214,-37.919937
9076,3821,ELLINBANK,VIC,145.945214,-37.919937
9077,3821,FERNDALE,VIC,145.945214,-37.919937
9078,3821,LARDNER,VIC,145.945214,-37.919937
9079,3821,NAYOOK,VIC,145.945214,-37.919937
9080,3821,NEERIM JUNCTION,VIC,145.945214,-37.919937
9081,3821,NEERIM NORTH,VIC,145.945214,-37.919937
9082,3821,NILMA,VIC,145.945214,-37.919937
9083,3821,NILMA NORTH,VIC,145.945214,-37.919937
9084,3821,ROKEBY,VIC,145.945214,-37.919937
9085,3821,SEAVIEW,VIC,145.945214,-37.919937
9086,3821,SHADY CREEK,VIC,145.945214,-37.919937
9087,3821,TETOORA ROAD,VIC,145.945214,-37.919937
20949,3821,TORWOOD,VIC,145.8742873,-38.25783442
9088,3821,WARRAGUL SOUTH,VIC,145.945214,-37.919937
9089,3821,WARRAGUL WEST,VIC,145.945214,-37.919937
9090,3822,CLOVERLEA,VIC,145.989901,-38.194379
9091,3822,DARNUM,VIC,145.989901,-38.194379
9092,3822,GAINSBOROUGH,VIC,145.989901,-38.194379
9093,3823,ALLAMBEE,VIC,146.065656,-38.210382
9094,3823,YARRAGON,VIC,146.065656,-38.210382
9095,3823,YARRAGON SOUTH,VIC,146.065656,-38.210382
9096,3824,CHILDERS,VIC,146.16397,-38.245649
9097,3824,NARRACAN,VIC,146.16397,-38.245649
9098,3824,THORPDALE SOUTH,VIC,146.16397,-38.245649
9099,3824,TRAFALGAR,VIC,146.16397,-38.245649
8818,3824,TRAFALGAR EAST,VIC,146.16397,-38.245649
8819,3824,TRAFALGAR SOUTH,VIC,146.16397,-38.245649
8820,3825,ABERFELDY,VIC,146.342932,-37.978862
8821,3825,AMOR,VIC,146.342932,-37.978862
20950,3825,BOOLA,VIC,146.4605642,-38.0485774
8822,3825,CARINGAL,VIC,146.342932,-37.978862
8823,3825,COALVILLE,VIC,146.342932,-37.978862
8824,3825,COOPERS CREEK,VIC,146.342932,-37.978862
8825,3825,ERICA,VIC,146.342932,-37.978862
8826,3825,FUMINA,VIC,146.342932,-37.978862
8827,3825,FUMINA SOUTH,VIC,146.342932,-37.978862
8828,3825,HERNES OAK,VIC,146.342932,-37.978862
8829,3825,HILL END,VIC,146.342932,-37.978862
8830,3825,JACOB CREEK,VIC,146.342932,-37.978862
20951,3825,JERICHO,VIC,146.2288747,-37.66622391
8831,3825,MOE,VIC,146.342932,-37.978862
8832,3825,MOE SOUTH,VIC,146.342932,-37.978862
8833,3825,MOONDARRA,VIC,146.342932,-37.978862
8834,3825,NEWBOROUGH,VIC,146.342932,-37.978862
8835,3825,NEWBOROUGH EAST,VIC,146.342932,-37.978862
8836,3825,RAWSON,VIC,146.342932,-37.978862
8837,3825,TANJIL,VIC,146.342932,-37.978862
8838,3825,TANJIL SOUTH,VIC,146.342932,-37.978862
20952,3825,THALLOO,VIC,146.3086546,-38.08561743
8839,3825,THALOO,VIC,146.342932,-37.978862
8840,3825,THOMSON,VIC,146.342932,-37.978862
20953,3825,TOOMBON,VIC,146.4393424,-37.72124292
8841,3825,WALHALLA,VIC,146.342932,-37.978862
20954,3825,WALHALLA EAST,VIC,146.5807798,-37.9325509
8842,3825,WESTBURY,VIC,146.342932,-37.978862
8843,3825,WILLOW GROVE,VIC,146.342932,-37.978862
8844,3825,YALLOURN,VIC,146.342932,-37.978862
8845,3825,YALLOURN NORTH,VIC,146.342932,-37.978862
8846,3831,NEERIM,VIC,146.013136,-37.993258
8847,3831,NEERIM EAST,VIC,146.013136,-37.993258
8848,3831,NEERIM SOUTH,VIC,146.013136,-37.993258
37,3832,NAYOOK,VIC,145.945214,-37.919937
38,3832,NEERIM JUNCTION,VIC,145.945214,-37.919937
39,3832,NEERIM NORTH,VIC,145.945214,-37.919937
20955,3833,ADA,VIC,145.851865,-37.84222154
8849,3833,BAW BAW,VIC,146.077886,-37.829347
8850,3833,BAW BAW VILLAGE,VIC,146.077886,-37.829347
20956,3833,GENTLE ANNIE,VIC,145.8366168,-37.93840381
8851,3833,ICY CREEK,VIC,146.077886,-37.829347
8852,3833,LOCH VALLEY,VIC,146.077886,-37.829347
8853,3833,MT BAW BAW,VIC,146.077886,-37.829347
8854,3833,NOOJEE,VIC,146.077886,-37.829347
